title,village,area,type,size,ori,info,rent,people,dist
和庄 1室1厅 1600元,和庄  ,新开铺租房,1室1厅  ,41平米  ,南,距离1号线友谊路站766米,1600,0,tianxin
华银园 业主自住 家电齐全 交通方便,华银园  ,雨花亭租房,3室2厅  ,128平米  ,南 北,随时看房,3000,4,yuhua
芙蓉明珠 1室1厅 1992元,芙蓉明珠  ,尚东租房,1室1厅  ,36平米  ,南,/,1992,/,furong
华盛世纪新城 3室1厅 3400元,华盛世纪新城  ,喜盈门租房,3室1厅  ,140平米  ,南,距离城际铁路湘府路站站1199米,3400,1,yuhua
珠江花城四期 1室1厅 2100元,珠江花城四期  ,福元西路租房,1室1厅  ,43平米  ,南,/,2100,/,kaifu
西点公园里 2室2厅 2800元,西点公园里  ,河西步步高租房,2室2厅  ,88平米  ,南,/,2800,/,yuelu
协信星澜汇 2室2厅 2400元,协信星澜汇  ,观沙岭租房,2室2厅  ,70平米  ,南,随时看房,2400,0,yuelu
卓越蔚蓝海岸三期 3室2厅 2500元,卓越蔚蓝海岸三期  ,市政府租房,3室2厅  ,90平米  ,南,随时看房,2500,1,yuelu
洞井一小区 3室2厅 1900元,洞井一小区  ,德思勤租房,3室2厅  ,105平米  ,南 北,随时看房,1900,4,yuhua
万科金域华府 3室2厅 2700元,万科金域华府  ,武广新城租房,3室2厅  ,90平米  ,东南,距离城际铁路香樟路站站957米,2700,11,yuhua
绿地中央广场 3室2厅 3200元,绿地中央广场  ,观沙岭租房,3室2厅  ,100平米  ,南 北,/,3200,/,yuelu
友阿百货，百脑汇，办公一房，看房提前联系。,百脑汇  ,桂花村租房,1室0厅  ,56平米  ,北,距离2号线长沙火车站站1049米,1700,7,yuhua
曙光大邸 2室2厅 2500元,曙光大邸  ,左家塘租房,2室2厅  ,95平米  ,东南,随时看房,2500,6,yuhua
鑫远杰座 1室0厅 1500元,鑫远杰座  ,新开铺租房,1室0厅  ,38平米  ,南,距离1号线友谊路站164米,1500,1,tianxin
华盛世纪新城 4室1厅 3200元,华盛世纪新城  ,喜盈门租房,4室1厅  ,140平米  ,南,距离城际铁路湘府路站站839米,3200,2,yuhua
百纳公寓 2室2厅 3500元,百纳公寓  ,马王堆租房,2室2厅  ,115平米  ,南,随时看房,3500,3,furong
北辰三角洲奥城E4区 1室1厅 2500元,北辰三角洲奥城E4区  ,北辰三角洲租房,1室1厅  ,50平米  ,南,随时看房,2500,7,kaifu
万博汇名邸一期 1室1厅 1800元,万博汇名邸一期  ,雨花亭租房,1室1厅  ,49平米  ,南,随时看房,1800,3,yuhua
美林银谷国际社区 1室1厅 1800元,美林银谷国际社区  ,河西步步高租房,1室1厅  ,50平米  ,西,随时看房,1800,3,yuelu
北辰三角洲奥城D3区 5室2厅 9000元,北辰三角洲奥城D3区  ,北辰三角洲租房,5室2厅  ,173平米  ,西南,距离1号线北辰三角洲站821米,9000,2,kaifu
万国城三期 3室2厅 2500元,万国城三期  ,福元西路租房,3室2厅  ,90平米  ,南,随时看房,2500,1,kaifu
顺天北国风光 3室2厅 2700元,顺天北国风光  ,开福区政府租房,3室2厅  ,136平米  ,南 北,距离1号线马厂站142米,2700,3,kaifu
东方新城 3室2厅 2400元,东方新城  ,德政园租房,3室2厅  ,90平米  ,南 北,距离2号线万家丽广场站225米,2400,4,furong
城西公寓 3室2厅 3200元,城西公寓  ,汽车西站租房,3室2厅  ,149平米  ,南,距离2号线望城坡站782米,3200,1,yuelu
卓越蔚蓝海岸三期 3室2厅 2500元,卓越蔚蓝海岸三期  ,市政府租房,3室2厅  ,90平米  ,南,随时看房,2500,1,yuelu
中国铁建梅溪青秀 3室2厅 2600元,中国铁建梅溪青秀  ,梅溪湖北岸租房,3室2厅  ,93平米  ,南,随时看房,2600,1,yuelu
凯通朝南两房，小区环境好，物业管理好。,凯通朝庭  ,火车站租房,2室2厅  ,90平米  ,南,距离2号线长沙火车站站1023米,2700,7,furong
钱隆学府 2室2厅 1900元,钱隆学府  ,省政府租房,2室2厅  ,90平米  ,南 北,随时看房,1900,0,tianxin
万科城市花园 2室1厅 2200元,万科城市花园  ,梅溪湖北岸租房,2室1厅  ,76平米  ,南,/,2200,/,yuelu
湘江豪庭江景居家大四房，价格美丽，拎包即住。,湘江豪庭  ,开福区政府租房,4室1厅  ,200平米  ,南,距离1号线马厂站908米,7000,3,kaifu
万博汇名邸二期 1室1厅 2200元,万博汇名邸二期  ,雨花亭租房,1室1厅  ,49平米  ,南,随时看房,2200,3,yuhua
全新家具家电，居家公寓，近地铁口,北辰三角洲奥城E4区  ,北辰三角洲租房,1室1厅  ,50平米  ,南,随时看房,2400,6,kaifu
东方芙蓉 1室0厅 5500元,东方芙蓉  ,马王堆租房,1室0厅  ,100平米  ,西北,距离2号线万家丽广场站995米,5500,1,furong
融科三万英尺 正规一室一厅 交通便利 采光好,融科三万英尺  ,雨花亭租房,1室1厅  ,64平米  ,北,距离1号线涂家冲站1139米,2000,2,yuhua
荣悦台 1室1厅 3000元,荣悦台  ,黄土岭租房,1室1厅  ,57平米  ,南,距离1号线涂家冲站1126米,3000,0,tianxin
五矿万境水岸一期 3室2厅 2800元,五矿万境水岸一期  ,喜盈门租房,3室2厅  ,89平米  ,南,随时看房,2800,4,yuhua
万科城市花园 3室1厅 2200元,万科城市花园  ,梅溪湖北岸租房,3室1厅  ,90平米  ,南,/,2200,/,yuelu
长鑫美树园 2室2厅 2500元,长鑫美树园  ,桂花村租房,2室2厅  ,80平米  ,南 北,随时看房,2500,0,yuhua
万科金域华府 3室2厅 3500元,万科金域华府  ,武广新城租房,3室2厅  ,125平米  ,南 北,距离城际铁路香樟路站站993米,3500,10,yuhua
上河国际花园C区 3室2厅 2400元,上河国际花园C区  ,高桥租房,3室2厅  ,127平米  ,南,随时看房,2400,4,yuhua
枫林绿洲 3室2厅 2200元,枫林绿洲  ,观沙岭租房,3室2厅  ,140平米  ,南,随时看房,2200,0,yuelu
兰亭都荟 3室2厅 3000元,兰亭都荟  ,桐梓坡租房,3室2厅  ,90平米  ,南,随时看房,3000,2,yuelu
芙蓉明珠 1室1厅 2190元,芙蓉明珠  ,尚东租房,1室1厅  ,40平米  ,南,/,2190,/,furong
万科里梅溪郡 5室2厅 4000元,万科里梅溪郡  ,岳麓其他租房,5室2厅  ,144平米  ,南 北,随时看房,4000,1,yuelu
宏聚地中海 2室2厅 2300元,宏聚地中海  ,万家丽南路租房,2室2厅  ,80平米  ,南 北,随时看房,2300,0,yuhua
北辰三角洲奥城E4区 4室2厅 5000元,北辰三角洲奥城E4区  ,北辰三角洲租房,4室2厅  ,140平米  ,南 北,/,5000,/,kaifu
水云间 5室3厅 9000元,水云间  ,尚东租房,5室3厅  ,242平米  ,西南,距离2号线人民东路站464米,9000,2,yuhua
长房东郡 3室2厅 3600元,长房东郡  ,德政园租房,3室2厅  ,125平米  ,南,距离2号线万家丽广场站885米,3600,0,furong
保利花园三期 3室2厅 2800元,保利花园三期  ,省政府租房,3室2厅  ,110平米  ,南 北,精装修,2800,0,tianxin
凯通国际城 2室1厅 2000元,凯通国际城  ,火车站租房,2室1厅  ,65平米  ,南,距离2号线长沙火车站站1094米,2000,0,furong
九峰小区 3室2厅 2200元,九峰小区  ,省政府租房,3室2厅  ,134平米  ,南,距离1号线桂花坪站1031米,2200,0,tianxin
长沙欧洲城 3室2厅 3000元,长沙欧洲城  ,德思勤租房,3室2厅  ,133平米  ,南 北,随时看房,3000,7,tianxin
梅溪湖壹号三期 3室2厅 3000元,梅溪湖壹号三期  ,梅溪湖南岸租房,3室2厅  ,100平米  ,南,随时看房,3000,0,yuelu
旭辉蔵郡 3室2厅 1800元,旭辉蔵郡  ,市政府租房,3室2厅  ,89平米  ,南 北,随时看房,1800,0,yuelu
听香水榭 新装修 可居家 可办公,听香水榭  ,四方坪租房,3室2厅  ,90平米  ,南,随时看房,2500,4,kaifu
百纳公寓 2室1厅 2400元,百纳公寓  ,马王堆租房,2室1厅  ,56平米  ,南,距离2号线万家丽广场站493米,2400,10,furong
开发商精装，楼层好。交通便利，小区环境好,绿地公馆  ,省政府租房,2室1厅  ,74平米  ,南,距离1号线桂花坪站675米,2000,3,tianxin
华海3c广场办公出租，交通便利。,华海3C广场  ,火车站租房,2室1厅  ,68平米  ,北,距离2号线长沙火车站站527米,1450,0,furong
嘉汇公馆 1室0厅 1400元,嘉汇公馆  ,河西人人乐租房,1室0厅  ,42平米  ,北,随时看房,1400,2,yuelu
兰亭都荟 3室2厅 3000元,兰亭都荟  ,桐梓坡租房,3室2厅  ,90平米  ,南,随时看房,3000,2,yuelu
北辰定江洋 3室2厅 4500元,北辰定江洋  ,北辰三角洲租房,3室2厅  ,199平米  ,西南,距离1号线北辰三角洲站711米,4500,3,kaifu
龙骧佳苑 3室2厅 2500元,龙骧佳苑  ,新开铺租房,3室2厅  ,90平米  ,南,/,2500,/,tianxin
宜居莱茵城 3室2厅 2600元,宜居莱茵城  ,河西人人乐租房,3室2厅  ,88平米  ,南,随时看房,2600,0,yuelu
阳光嘉园 5室2厅 5000元,阳光嘉园  ,湘府路租房,5室2厅  ,193平米  ,南,随时看房,5000,3,tianxin
珠江花城二期 3室2厅 3000元,珠江花城二期  ,福元西路租房,3室2厅  ,131平米  ,南,距离1号线马厂站875米,3000,0,kaifu
英祥春天 3室2厅 3000元,英祥春天  ,福元西路租房,3室2厅  ,130平米  ,南 北,距离1号线马厂站941米,3000,1,kaifu
达美D6区 1室1厅 2100元,达美D6区  ,汽车西站租房,1室1厅  ,35平米  ,南,距离2号线望城坡站571米,2100,3,yuelu
雨花亭居家一房，中等楼层，家电齐全，小区环境好,万博汇名邸一期  ,雨花亭租房,1室0厅  ,52平米  ,东,随时看房,1800,8,yuhua
明城国际中心 2室0厅 6000元,明城国际中心  ,浏城桥租房,2室0厅  ,100平米  ,南,距离2号线芙蓉广场站832米,6000,0,furong
剑桥名门 1室1厅 1800元,剑桥名门  ,铁道学院租房,1室1厅  ,50平米  ,南,距离1号线铁道学院站657米,1800,2,tianxin
新城新世界二期 1室0厅 1800元,新城新世界二期  ,高桥租房,1室0厅  ,43平米  ,南,距离城际铁路树木岭站站1106米,1800,5,yuhua
大三房 屋里空旷 适合办公 随时看房,融科三万英尺  ,雨花亭租房,3室2厅  ,137平米  ,南 北,距离1号线黄土岭站1133米,3500,8,yuhua
恒大华府 2室2厅 2450元,恒大华府  ,市政府租房,2室2厅  ,90平米  ,南 北,/,2450,/,yuelu
金色LOFT 2室1厅 2200元,金色LOFT  ,树木岭租房,2室1厅  ,47平米  ,南 北,距离城际铁路香樟路站站1085米,2200,2,yuhua
牛婆塘社区 精装两房仅需1200,牛婆塘社区  ,雨花亭租房,2室1厅  ,52平米  ,南,距离1号线黄土岭站776米,1200,19,yuhua
兴隆景苑 2室2厅 1800元,兴隆景苑  ,德思勤租房,2室2厅  ,80平米  ,南,随时看房,1800,4,yuhua
世茂铂翠湾 3室2厅 3500元,世茂铂翠湾  ,滨江新城租房,3室2厅  ,94平米  ,东南,随时看房,3500,0,yuelu
芙蓉明珠 1室1厅 2200元,芙蓉明珠  ,尚东租房,1室1厅  ,40平米  ,南,/,2200,/,furong
宜居莱茵城 2室1厅 2200元,宜居莱茵城  ,河西人人乐租房,2室1厅  ,85平米  ,南,随时看房,2200,1,yuelu
美林银谷 精装大4房  红木家具 品牌电器,美林银谷国际社区  ,河西步步高租房,4室2厅  ,173平米  ,南,随时看房,5500,4,yuelu
锦湘国际星城一期 3室1厅 2500元,锦湘国际星城一期  ,尚东租房,3室1厅  ,96平米  ,南,随时看房,2500,7,yuhua
恒大御景半岛 1室0厅 1900元,恒大御景半岛  ,开福区政府租房,1室0厅  ,32平米  ,东北,距离1号线马厂站929米,1900,6,kaifu
山水华景 1室1厅 1700元,山水华景  ,马王堆租房,1室1厅  ,46平米  ,南,随时看房,1700,1,furong
BOBO天下城 1室1厅 1700元,BOBO天下城  ,新开铺租房,1室1厅  ,59平米  ,西,距离1号线铁道学院站332米,1700,0,tianxin
百纳公寓 3室1厅 2700元,百纳公寓  ,马王堆租房,3室1厅  ,90平米  ,南,距离2号线万家丽广场站447米,2700,3,furong
东城港 3室2厅 2800元,东城港  ,武广新城租房,3室2厅  ,99平米  ,南,随时看房,2800,16,yuhua
万国城三期 3室2厅 3200元,万国城三期  ,福元西路租房,3室2厅  ,113平米  ,南,/,3200,/,kaifu
沁园春御院 1室1厅 1700元,沁园春御院  ,河西步步高租房,1室1厅  ,43平米  ,东,/,1700,/,yuelu
金茂广场 3室2厅 6500元,金茂广场  ,梅溪湖北岸租房,3室2厅  ,142平米  ,东南,/,6500,/,yuelu
钰龙天下佳园二期三居室采光良好,钰龙天下二期  ,市政府租房,3室2厅  ,117平米  ,南,随时看房,2200,6,yuelu
华海3c广场办公出租，交通便利。,华海3C广场  ,火车站租房,2室1厅  ,68平米  ,北,/,1450,/,furong
鑫远微中心 2室2厅 2000元,鑫远微中心  ,省政府租房,2室2厅  ,64平米  ,南,随时看房,2000,3,tianxin
鑫科明珠 2室1厅 1100元,鑫科明珠  ,马王堆租房,2室1厅  ,88平米  ,南,/,1100,/,furong
世纪城映江苑 3室1厅 2700元,世纪城映江苑  ,湘江世纪城租房,3室1厅  ,116平米  ,南,随时看房,2700,4,kaifu
中信文化广场雅居 3室1厅 2300元,中信文化广场雅居  ,暮云租房,3室1厅  ,80平米  ,南 北,/,2300,/,tianxin
北辰三角洲D2区 3室2厅 3500元,北辰三角洲D2区  ,北辰三角洲租房,3室2厅  ,106平米  ,南,距离1号线北辰三角洲站404米,3500,0,kaifu
枫林三路 涉外学院旁 两房一厅,涉外公馆  ,枫林三路租房,2室1厅  ,90平米  ,南,随时看房,1500,4,yuelu
森宇佳园 3室2厅 3000元,森宇佳园  ,书院路租房,3室2厅  ,125平米  ,南,/,3000,/,tianxin
菲莎公馆 1室1厅 2400元,菲莎公馆  ,马王堆租房,1室1厅  ,41平米  ,东 西,/,2400,/,furong
精装一房，两卧户型周正，品质小区，适宜居家,佳天瑞宁花园  ,赤岗冲租房,1室1厅  ,50平米  ,南 北,随时看房,1900,5,yuhua
融圣国际 1室1厅 1900元,融圣国际  ,桂花村租房,1室1厅  ,37平米  ,南,随时看房,1900,3,yuhua
新城新世界 2室2厅 2200元,新城新世界  ,高桥租房,2室2厅  ,90平米  ,南,随时看房,2200,0,yuhua
岳银二村 2室1厅 1500元,岳银二村  ,银盆岭租房,2室1厅  ,65平米  ,南,/,1500,/,yuelu
东方新世界 3室1厅 2900元,东方新世界  ,左家塘租房,3室1厅  ,114平米  ,南,随时看房,2900,8,yuhua
泊爱蓝湾 3室2厅 3000元,泊爱蓝湾  ,尚东租房,3室2厅  ,120平米  ,南,距离2号线人民东路站1096米,3000,7,yuhua
芙蓉明珠 1室1厅 2200元,芙蓉明珠  ,尚东租房,1室1厅  ,40平米  ,南,/,2200,/,furong
梅溪湖壹号三期 3室2厅 2500元,梅溪湖壹号三期  ,梅溪湖南岸租房,3室2厅  ,107平米  ,西南,随时看房,2500,0,yuelu
西城龙庭 4室2厅 3200元,西城龙庭  ,河西步步高租房,4室2厅  ,131平米  ,南 北,随时看房,3200,3,yuelu
远大麓园 3室2厅 2800元,远大麓园  ,麓谷东租房,3室2厅  ,94平米  ,南,随时看房,2800,1,yuelu
阳光锦城精装的四房 业主诚心出租 钥匙在手说走就走,阳光锦城  ,雨花亭租房,4室2厅  ,143平米  ,南,随时看房,4200,8,yuhua
万科城 3室2厅 3000元,万科城  ,福元西路租房,3室2厅  ,90平米  ,南 北,/,3000,/,kaifu
新世纪家园 3室2厅 2900元,新世纪家园  ,芙蓉区政府租房,3室2厅  ,123平米  ,南,距离2号线万家丽广场站580米,2900,0,furong
湘诚嘉园 3室2厅 2800元,湘诚嘉园  ,新开铺租房,3室2厅  ,140平米  ,南,距离1号线友谊路站673米,2800,0,tianxin
恒大御景湾 4室2厅 3000元,恒大御景湾  ,滨江新城租房,4室2厅  ,145平米  ,南,随时看房,3000,1,yuelu
润屋美院 4室2厅 1800元,润屋美院  ,德思勤租房,4室2厅  ,123平米  ,南,随时看房,1800,0,tianxin
万科物业，经典两房，可拎包入住,万科金域华府  ,武广新城租房,2室2厅  ,80平米  ,南,距离城际铁路香樟路站站982米,2400,20,yuhua
百纳公寓 2室2厅 2500元,百纳公寓  ,马王堆租房,2室2厅  ,80平米  ,南 北,距离2号线万家丽广场站447米,2500,1,furong
湘江豪庭 4室1厅 7500元,湘江豪庭  ,开福区政府租房,4室1厅  ,199平米  ,南,距离1号线马厂站908米,7500,1,kaifu
克拉美丽山庄大房型，业主诚意出租,克拉美丽山庄  ,新开铺租房,3室2厅  ,144平米  ,南 北,/,2500,/,tianxin
鑫远御文台 2室2厅 2200元,鑫远御文台  ,新开铺租房,2室2厅  ,80平米  ,南,/,2200,/,tianxin
业主诚心出租，价格优惠，万科自带物业,万科城  ,福元西路租房,2室2厅  ,76平米  ,南,随时看房,2300,1,kaifu
鸿运凯旋国际 1室0厅 3000元,鸿运凯旋国际  ,火车站租房,1室0厅  ,96平米  ,南,/,3000,/,furong
运通尊苑 3室1厅 2200元,运通尊苑  ,马王堆租房,3室1厅  ,89平米  ,南,距离2号线锦泰广场站519米,2200,0,furong
西山汇景 4室2厅 3500元,西山汇景  ,桐梓坡租房,4室2厅  ,162平米  ,南,随时看房,3500,5,yuelu
中一九骏 1室0厅 1800元,中一九骏  ,汽车西站租房,1室0厅  ,44平米  ,南,/,1800,/,yuelu
世茂铂翠湾 3室2厅 3000元,世茂铂翠湾  ,滨江新城租房,3室2厅  ,94平米  ,东南,随时看房,3000,2,yuelu
富湾国际 4室1厅 9500元,富湾国际  ,开福区政府租房,4室1厅  ,260平米  ,南,距离1号线马厂站1126米,9500,2,kaifu
芙蓉明珠 1室1厅 2160元,芙蓉明珠  ,尚东租房,1室1厅  ,40平米  ,北,/,2160,/,furong
荣悦台 1室0厅 2500元,荣悦台  ,黄土岭租房,1室0厅  ,36平米  ,北,/,2500,/,tianxin
湘水熙园 3室2厅 2200元,湘水熙园  ,省政府租房,3室2厅  ,89平米  ,南,/,2200,/,tianxin
梅溪湖壹号    3室2厅1卫,中海梅溪湖壹号二期  ,梅溪湖南岸租房,3室2厅  ,80平米  ,南,随时看房,2800,11,yuelu
